20150615140000|000000000|103|1409649417439|1409649427782|15|246|10.77.47.17|38724|140.205.96.1|80|1213|1093|0|0|200|ju.mmstat.com|0
20150615140000|000000000|103|1409649418809|1409649427774|15|246|10.77.47.17|38740|140.205.96.1|80|1916|895|0|0|200|log.mmstat.com|0
20150615140000|000000000|103|1409649437809|1409649439304|15|246|10.78.159.229|61705|140.205.96.1|80|1505|726|0|0|200|log.mmstat.com|0
20150615140000|000000000|103|1409649448024|1409649449593|15|246|10.78.159.229|61721|140.205.96.1|80|1592|726|0|0|200|log.mmstat.com|0
20150615140000|000000000|103|1409649431879|1409649432109|15|246|10.78.200.76|51913|140.205.96.1|80|1683|887|0|0|200|log.mmstat.com|0
20150615140000|000000000|103|1409649444489|1409649444695|15|246|10.78.200.76|51949|140.205.96.1|80|1601|887|0|0|200|log.mmstat.com|0
20150615140000|000000000|103|1409649420132|1409649426712|15|246|10.90.78.182|4524|140.205.96.1|80|684|508|1|0|200|log.mmstat.com|0
20150615140000|000000000|103|1409649399233|1409649399463|15|3|10.77.6.72|55381|140.205.132.110|80|596|2261|0|0|200|wwc.taobaocdn.com|0
20150615140000|000000000|103|1409649400533|1409649400633|15|3|10.77.6.72|55381|140.205.132.110|80|536|3053|0|0|200|wwc.taobaocdn.com|0
20150615140000|000000000|103|1409649407223|1409649422303|15|3|10.77.6.72|55381|140.205.132.110|80|419|501|0|0|200|wwc.taobaocdn.com|0
20150615140000|000000000|103|1409649429758|1409649431693|15|3|10.95.160.168|51142|140.205.132.110|80|1082|18993|1|0|200|wwc.taobaocdn.com|0
20150615140000|000000000|103|1409649432753|1409649434638|15|3|10.105.52.2|52176|140.205.132.120|80|703|3623|0|0|200|wwc.taobaocdn.com|0
20150615140000|131976249|103|1409649436707|1409649453452|15|3|10.90.250.56|43712|140.205.133.13|80|1608|855|0|0|200|a.m.taobao.com|0
20150615140000|131458078|103|1409649442687|1409649443276|15|3|10.102.255.63|45452|140.205.133.14|80|336|570|0|0|200|aqcenter.taobao.com|0
20150615140000|131458078|103|1409649442916|1409649443276|15|3|10.102.255.63|45456|140.205.133.14|80|336|570|0|0|200|aqcenter.taobao.com|0
20150615140000|131458078|103|1409649443146|1409649451256|15|3|10.102.255.63|45458|140.205.133.14|80|336|570|0|0|200|aqcenter.taobao.com|0
20150615140000|131458078|103|1409649443306|1409649451256|15|3|10.102.255.63|45459|140.205.133.14|80|336|570|0|0|200|aqcenter.taobao.com|0
20150615140000|131759144|103|1409649446843|1409649447072|15|3|10.77.151.87|39104|140.205.133.29|80|1136|961|0|0|200|gw.api.taobao.com|0
20150615140000|000000000|103|1409649447563|1409649449594|15|3|10.78.159.229|61720|140.205.133.34|80|1452|2524|0|0|200|shop.m.taobao.com|0
20150615140000|000000000|103|1409649438409|1409649438648|15|3|10.78.159.229|61708|140.205.133.80|80|1571|4997|0|0|200|tce.taobao.com|0
20150615140000|000000000|103|1409649438409|1409649438639|15|3|10.78.159.229|61709|140.205.133.80|80|1572|3604|1|0|200|tce.taobao.com|0
20150615140000|000000000|103|1409649431749|1409649431973|15|3|10.78.200.76|54167|140.205.133.157|80|1102|1917|0|0|200|ald.taobao.com|0
20150615140000|000000000|103|1409649436189|1409649436424|15|3|10.78.200.76|54184|140.205.133.157|80|1142|1759|0|0|200|ald.taobao.com|0
20150615140000|000000000|103|1409649438374|1409649438582|15|3|10.78.200.76|54192|140.205.133.157|80|1156|1356|1|0|200|ald.taobao.com|0
20150615140000|000000000|103|1409649444474|1409649444704|15|3|10.78.200.76|54203|140.205.133.157|80|1054|2224|0|0|200|ald.taobao.com|0
20150615140000|000000000|103|1409649433643|1409649433858|15|999|10.83.106.110|37463|140.205.133.166|80|989|1956|1|0|200|pass.hitao.com|0
20150615140000|000000000|103|1409649434083|1409649434297|15|999|10.83.106.110|37465|140.205.133.166|80|1006|1938|0|0|200|pass.im.alisoft.com|0
20150615140000|000000000|103|1409649434318|1409649434538|15|390|10.83.106.110|37466|140.205.133.166|80|990|1886|1|0|200|pass.tao123.com|0
20150615140000|000000000|103|1409649434723|1409649434932|15|999|10.83.106.110|37468|140.205.133.166|80|993|1924|1|0|200|pass.yao.95095.com|0
20150615140000|000000000|103|1409649435143|1409649435367|15|999|10.83.106.110|37470|140.205.133.166|80|901|180|0|0|-1|pass.juhuasuan.com|0
20150615140000|000000000|103|1409649446827|1409649447037|15|3|10.79.124.169|65356|140.205.133.205|80|2077|3883|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649447162|1409649449022|15|3|10.79.124.169|65356|140.205.133.205|80|1804|3718|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649421627|1409649433514|15|3|10.81.135.235|40248|140.205.133.205|80|1276|9163|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649438456|1409649440661|15|155|10.90.177.236|55694|140.205.133.205|80|651|1663|0|0|200|client.detail.tmall.com|0
20150615140000|000000000|103|1409649441261|1409649443451|15|155|10.90.177.236|55696|140.205.133.205|80|651|1673|0|0|200|client.detail.tmall.com|0
20150615140000|000000000|103|1409649428574|1409649428924|15|3|10.93.118.87|49572|140.205.133.205|80|1774|4755|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649429064|1409649440253|15|3|10.93.118.87|49572|140.205.133.205|80|1811|2639|1|1|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649411298|1409649421813|15|155|10.94.124.55|56448|140.205.133.205|80|1759|6153|0|1|200|detail.m.tmall.com|0
20150615140000|000000000|103|1409649391229|1409649411158|15|3|10.77.219.124|62972|140.205.134.5|80|2866|0|1|0|-1|hws.m.taobao.com|0
20150615140000|000000000|103|1409649443538|1409649443798|15|3|10.77.219.124|63059|140.205.134.5|80|1566|2968|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649443903|1409649445738|15|3|10.77.219.124|63059|140.205.134.5|80|1525|3817|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649438373|1409649438548|15|3|10.90.168.76|54726|140.205.134.5|80|1934|3021|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649438673|1409649440653|15|3|10.90.168.76|54726|140.205.134.5|80|1707|3022|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649429053|1409649429313|15|3|10.91.238.6|62616|140.205.134.5|80|1709|2927|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649429458|1409649431298|15|3|10.91.238.6|62616|140.205.134.5|80|1486|1301|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649427433|1409649427613|15|3|10.95.160.168|51133|140.205.134.5|80|2147|4017|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649427933|1409649427998|15|3|10.95.160.168|51133|140.205.134.5|80|1419|1536|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649429373|1409649429463|15|3|10.95.160.168|51133|140.205.134.5|80|2040|3855|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649429718|1409649432878|15|3|10.95.160.168|51133|140.205.134.5|80|2926|1600|1|0|200|hws.m.taobao.com|0
20150615140000|133790494|103|1409649431661|1409649431882|15|155|10.78.54.199|49248|140.205.140.1|80|1025|531|0|0|200|ya.tmall.com|0
20150615140000|133790494|103|1409649435431|1409649435670|15|155|10.78.54.199|49249|140.205.140.1|80|1122|498|0|0|200|ya.tmall.com|0
20150615140000|133790494|103|1409649438420|1409649438661|15|155|10.78.54.199|49253|140.205.140.1|80|1076|1396|0|0|200|ya.tmall.com|0
20150615140000|133790494|103|1409649440475|1409649440695|15|155|10.78.54.199|49258|140.205.140.1|80|1126|1345|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649436231|1409649436552|15|155|10.87.33.172|33033|140.205.140.1|80|871|3105|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649436601|1409649436877|15|155|10.87.33.172|33034|140.205.140.1|80|862|1017|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649436631|1409649436855|15|155|10.87.33.172|33035|140.205.140.1|80|774|498|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649445241|1409649445485|15|155|10.87.33.172|33044|140.205.140.1|80|1313|1280|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649431301|1409649431534|15|155|10.90.177.236|55692|140.205.140.1|80|980|541|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649438711|1409649439094|15|155|10.90.177.236|55695|140.205.140.1|80|783|2491|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649441511|1409649441810|15|155|10.90.177.236|55697|140.205.140.1|80|783|2491|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649443741|1409649443999|15|155|10.90.177.236|55698|140.205.140.1|80|906|601|0|0|200|ya.tmall.com|0
20150615140000|133787146|103|1409649449106|1409649449414|15|155|10.100.35.204|64640|140.205.140.1|80|1227|2693|0|0|200|ya.tmall.com|0
20150615140000|000000000|103|1409649391333|1409649391335|15|3|10.83.21.159|42714|140.205.142.9|80|1373|40|0|0|-1|suggest.taobao.com|0
20150615140000|131740948|103|1409649403558|1409649408763|15|3|10.90.44.129|61780|140.205.142.9|80|933|450|0|0|200|suggest.taobao.com|0
20150615140000|131740948|103|1409649409003|1409649409049|15|3|10.90.44.129|61780|140.205.142.9|80|788|80|0|1|-1|suggest.taobao.com|0
20150615140000|131740948|103|1409649409003|1409649409163|15|3|10.90.44.129|61786|140.205.142.9|80|932|410|0|0|200|suggest.taobao.com|0
20150615140000|131740948|103|1409649409173|1409649409333|15|3|10.90.44.129|61791|140.205.142.9|80|891|410|0|0|200|suggest.taobao.com|0
20150615140000|131740948|103|1409649410253|1409649415463|15|3|10.90.44.129|61791|140.205.142.9|80|826|346|0|0|200|suggest.taobao.com|0
20150615140000|131740948|103|1409649418098|1409649418158|15|3|10.90.44.129|61791|140.205.142.9|80|785|80|0|1|-1|suggest.taobao.com|0
20150615140000|000000000|103|1409649391608|1409649391608|15|3|10.77.95.94|52526|140.205.142.30|80|391|0|0|0|-1|m.cp.taobao.com|0
20150615140000|000000000|103|1409649433543|1409649433692|15|3|10.80.240.150|43575|140.205.142.44|80|1185|625|0|0|200|caipiao.m.taobao.com|0
20150615140000|000000000|103|1409649434418|1409649434492|15|3|10.80.240.150|43575|140.205.142.44|80|1085|525|0|0|200|caipiao.m.taobao.com|0
20150615140000|000000000|103|1409649435508|1409649451747|15|3|10.80.240.150|43575|140.205.142.44|80|1165|605|0|0|200|caipiao.m.taobao.com|0
20150615140000|000000000|103|1409649430533|1409649430958|15|155|10.78.166.183|38717|140.205.142.112|80|1551|2218|0|0|200|rate.tmall.com|0
20150615140000|000000000|103|1409649434083|1409649434401|15|155|10.78.166.183|38718|140.205.142.112|80|1615|2252|0|0|200|rate.tmall.com|0
20150615140000|000000000|103|1409649440707|1409649441097|15|155|10.78.166.183|38719|140.205.142.112|80|1551|2135|0|0|200|rate.tmall.com|0
20150615140000|000000000|103|1409649450697|1409649451042|15|155|10.78.166.183|38720|140.205.142.112|80|1603|2174|1|0|200|rate.tmall.com|0
20150615140000|000000000|103|1409649427158|1409649427375|15|155|10.83.106.110|55697|140.205.142.139|80|1611|1475|0|0|200|login.m.tmall.com|0
20150615140000|000000000|103|1409649435358|1409649435581|15|3|10.83.106.110|55714|140.205.142.139|80|1691|5372|0|0|200|login.m.taobao.com|0
20150615140000|000000000|103|1409649433792|1409649434007|15|3|10.98.67.79|55087|140.205.152.5|80|2263|3704|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649434302|1409649435667|15|3|10.98.67.79|55087|140.205.152.5|80|1787|6024|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649397312|1409649407542|15|3|10.82.231.72|43101|140.205.153.47|80|2298|4339|0|0|200|hws.m.taobao.com|0
20150615140000|000000000|103|1409649411347|1409649411397|15|3|10.82.231.72|43101|140.205.153.47|80|2121|120|0|2|-1|hws.m.taobao.com|0
20150615140000|000000000|103|1409649391737|1409649410482|15|3|10.93.191.238|60857|140.205.153.47|80|2916|0|1|0|-1|hws.m.taobao.com|0
20150615140000|000000000|103|1409649420778|1409649431819|15|155|10.94.124.55|42672|140.205.153.47|80|1403|2260|0|0|200|aldcdn.tmall.com|0
20150615140000|000000000|103|1409649417099|1409649417279|15|3|10.77.47.17|52194|140.205.160.4|80|1828|720|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649417399|1409649417489|15|3|10.77.47.17|52194|140.205.160.4|80|1784|597|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649420639|1409649420719|15|3|10.77.47.17|52194|140.205.160.4|80|1839|598|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649420939|1409649421029|15|3|10.77.47.17|52194|140.205.160.4|80|1907|653|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649421119|1409649421219|15|3|10.77.47.17|52194|140.205.160.4|80|1778|862|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649421259|1409649421489|15|3|10.77.47.17|52194|140.205.160.4|80|2732|11231|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649422349|1409649422449|15|3|10.77.47.17|52194|140.205.160.4|80|1972|921|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649424739|1409649424829|15|3|10.77.47.17|52194|140.205.160.4|80|1831|2660|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649426699|1409649426819|15|3|10.77.47.17|52194|140.205.160.4|80|1722|592|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649436399|1409649436543|15|3|10.77.47.17|52194|140.205.160.4|80|1844|681|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649417618|1409649431103|15|3|10.78.7.55|51463|140.205.160.4|80|1974|1602|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649448284|1409649449593|15|3|10.78.159.229|61724|140.205.160.4|80|1779|6561|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649412176|1409649412676|15|3|10.79.219.233|50316|140.205.160.4|80|2413|708|1|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649414416|1409649414626|15|3|10.79.219.233|50316|140.205.160.4|80|1669|1503|1|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649421386|1409649421506|15|3|10.79.219.233|50316|140.205.160.4|80|1587|1650|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649421586|1409649421796|15|3|10.79.219.233|50316|140.205.160.4|80|1577|632|1|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649424186|1409649424286|15|3|10.79.219.233|50316|140.205.160.4|80|1573|780|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649425596|1409649425946|15|3|10.79.219.233|50316|140.205.160.4|80|1650|538|1|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649426256|1409649426356|15|3|10.79.219.233|50316|140.205.160.4|80|1617|650|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649427596|1409649427695|15|3|10.79.219.233|50316|140.205.160.4|80|1568|1393|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649430976|1409649431095|15|3|10.79.219.233|50316|140.205.160.4|80|1617|1444|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649432586|1409649432752|15|3|10.79.219.233|50316|140.205.160.4|80|1608|1470|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649390561|1409649450970|15|3|10.80.74.201|58747|140.205.160.4|80|380|786|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649391929|1409649440608|15|3|10.82.125.192|60781|140.205.160.4|80|380|746|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649392174|1409649440648|15|3|10.82.125.192|60782|140.205.160.4|80|380|746|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649411152|1409649411842|15|3|10.82.231.72|54425|140.205.160.4|80|2911|434|1|2|-1|api.m.taobao.com|0
20150615140000|000000000|103|1409649392347|1409649392457|15|3|10.83.127.51|33856|140.205.160.4|80|1744|1276|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649417926|1409649418036|15|3|10.83.127.51|33856|140.205.160.4|80|1742|1516|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649419956|1409649420066|15|3|10.83.127.51|33856|140.205.160.4|80|1744|1277|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649421446|1409649421556|15|3|10.83.127.51|33856|140.205.160.4|80|1742|1515|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649423466|1409649423566|15|3|10.83.127.51|33856|140.205.160.4|80|1744|1277|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649433836|1409649433990|15|3|10.83.127.51|33856|140.205.160.4|80|1782|1590|0|0|200|api.m.taobao.com|0
20150615140000|131514388|103|1409649434667|1409649439927|15|3|10.88.76.214|53139|140.205.160.4|80|1534|529|0|0|200|api.m.taobao.com|0
20150615140000|131514388|103|1409649434747|1409649439967|15|3|10.88.76.214|53140|140.205.160.4|80|1769|1258|0|0|200|api.m.taobao.com|0
20150615140000|131455498|103|1409649414131|1409649434375|15|332|10.92.76.69|55664|140.205.160.4|80|503|412|0|0|200|upoll.umengcloud.com|0
20150615140000|000000000|103|1409649390157|1409649390157|15|3|10.94.73.202|37594|140.205.160.4|80|1380|0|0|0|-1|api.m.taobao.com|0
20150615140000|000000000|103|1409649392362|1409649392522|15|332|10.95.151.64|52854|140.205.160.4|80|422|292|0|0|200|upoll.umengcloud.com|0
20150615140000|000000000|103|1409649443077|1409649443308|15|3|10.105.52.2|52189|140.205.160.4|80|1467|1543|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649443273|1409649443564|15|3|10.105.52.2|52190|140.205.160.4|80|1471|2787|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649443538|1409649443775|15|3|10.105.52.2|52191|140.205.160.4|80|1512|678|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649443563|1409649443798|15|3|10.105.52.2|52192|140.205.160.4|80|1462|645|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649443583|1409649443831|15|3|10.105.52.2|52195|140.205.160.4|80|1463|791|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649443728|1409649443974|15|3|10.105.52.2|52197|140.205.160.4|80|1445|1337|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649443808|1409649444021|15|3|10.105.52.2|52198|140.205.160.4|80|1463|791|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649446777|1409649447058|15|155|10.95.160.250|46722|140.205.160.6|80|1231|497|0|0|200|ya.tmall.com|0
20150615140000|133583923|103|1409649424849|1409649424929|15|3|10.77.40.222|53124|140.205.162.6|80|1975|567|0|0|200|api.m.taobao.com|0
20150615140000|133583923|103|1409649428709|1409649435823|15|3|10.77.40.222|53124|140.205.162.6|80|1965|638|0|0|200|api.m.taobao.com|0
20150615140000|133583923|103|1409649403668|1409649403748|15|3|10.77.40.222|53142|140.205.162.6|80|1528|598|0|0|200|api.m.taobao.com|0
20150615140000|133583923|103|1409649424749|1409649435823|15|3|10.77.40.222|53142|140.205.162.6|80|1866|660|0|0|200|api.m.taobao.com|0
20150615140000|133583923|103|1409649424779|1409649435828|15|3|10.77.40.222|53145|140.205.162.6|80|2081|615|0|0|200|api.m.taobao.com|0
20150615140000|131720754|103|1409649410838|1409649435828|15|3|10.77.40.222|53147|140.205.162.6|80|1589|1483|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649442318|1409649442558|15|3|10.77.219.124|63054|140.205.162.6|80|2056|1388|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649444218|1409649445718|15|3|10.77.219.124|63054|140.205.162.6|80|1778|1529|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649428533|1409649439993|15|332|10.78.16.134|41489|140.205.162.6|80|652|676|0|0|200|utop.umengcloud.com|0
20150615140000|000000000|103|1409649420413|1409649439993|15|332|10.78.16.134|51771|140.205.162.6|80|501|332|0|0|200|upoll.umengcloud.com|0
20150615140000|000000000|103|1409649442616|1409649446237|15|3|10.78.99.11|53296|140.205.162.6|80|2138|4005|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649441186|1409649443402|15|3|10.79.124.169|65351|140.205.162.6|80|2228|1678|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649446827|1409649447037|15|3|10.79.124.169|65357|140.205.162.6|80|2261|634|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649447087|1409649447196|15|3|10.79.124.169|65357|140.205.162.6|80|3012|538|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649447422|1409649449022|15|3|10.79.124.169|65357|140.205.162.6|80|2017|1792|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649447066|1409649449255|15|3|10.79.126.55|53091|140.205.162.6|80|2090|776|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649390699|1409649390899|15|91|10.79.169.189|56983|140.205.162.6|80|997|697|0|0|200|m.taobao.com|0
20150615140000|000000000|103|1409649408059|1409649408268|15|91|10.79.169.189|56983|140.205.162.6|80|1279|634|1|0|200|m.taobao.com|0
20150615140000|000000000|103|1409649408299|1409649438688|15|91|10.79.169.189|56983|140.205.162.6|80|1359|674|1|0|200|m.taobao.com|0
20150615140000|131695380|103|1409649423629|1409649449744|15|332|10.81.51.77|37819|140.205.162.6|80|501|332|0|0|200|upoll.umengcloud.com|0
20150615140000|131703562|103|1409649437769|1409649439489|15|3|10.81.143.58|42507|140.205.162.6|80|380|746|0|0|200|api.m.taobao.com|0
20150615140000|133757972|103|1409649400096|1409649441231|15|91|10.82.12.205|54449|140.205.162.6|80|1414|737|0|0|200|m.taobao.com|0
20150615140000|133810452|103|1409649438263|1409649439707|15|332|10.83.53.26|54700|140.205.162.6|80|981|575|0|0|200|utop.umengcloud.com|0
20150615140000|133698590|103|1409649449591|1409649452091|15|3|10.84.4.14|35032|140.205.162.6|80|1530|529|1|0|200|api.m.taobao.com|0
20150615140000|133698590|103|1409649449571|1409649452091|15|3|10.84.4.14|56078|140.205.162.6|80|1698|1254|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649433481|1409649433650|15|3|10.84.155.100|55633|140.205.162.6|80|2003|906|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649434521|1409649434641|15|3|10.84.155.100|55633|140.205.162.6|80|1939|1497|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649435721|1409649437881|15|3|10.84.155.100|55633|140.205.162.6|80|2027|689|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649433481|1409649435680|15|3|10.84.155.100|55634|140.205.162.6|80|2814|839|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649433481|1409649435680|15|3|10.84.155.100|55635|140.205.162.6|80|2082|573|0|0|200|api.m.taobao.com|0
20150615140000|131672094|103|1409649430133|1409649430993|15|3|10.84.172.186|49159|140.205.162.6|80|683|664|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649395862|1409649395962|15|3|10.87.33.172|56729|140.205.162.6|80|1799|2452|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649428541|1409649428631|15|3|10.87.33.172|56729|140.205.162.6|80|1714|504|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649436631|1409649436762|15|3|10.87.33.172|56729|140.205.162.6|80|1818|579|0|0|200|api.m.taobao.com|0
20150615140000|131517460|103|1409649448111|1409649448611|15|3|10.88.151.144|49410|140.205.162.6|80|683|664|0|0|200|api.m.taobao.com|0
20150615140000|131985459|103|1409649432344|1409649435769|15|3|10.89.242.222|60807|140.205.162.6|80|380|746|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649438923|1409649440653|15|3|10.90.168.76|54732|140.205.162.6|80|2023|1720|0|0|200|api.m.taobao.com|0
20150615140000|200183334|103|1409649434977|1409649442921|15|3|10.91.16.222|1202|140.205.162.6|80|460|878|2|0|200|api.m.taobao.com|0
20150615140000|133725972|103|1409649442986|1409649452386|15|3|10.91.54.80|52984|140.205.162.6|80|692|521|0|0|200|api.m.taobao.com|0
20150615140000|133833502|103|1409649433226|1409649442841|15|3|10.91.118.172|58863|140.205.162.6|80|849|529|0|0|200|api.m.taobao.com|0
20150615140000|133833502|103|1409649433226|1409649433436|15|3|10.91.118.172|58864|140.205.162.6|80|835|568|0|0|200|api.m.taobao.com|0
20150615140000|133833502|103|1409649433476|1409649442846|15|3|10.91.118.172|58864|140.205.162.6|80|813|520|0|0|200|api.m.taobao.com|0
20150615140000|000000000|103|1409649429748|1409649431278|15|3|10.91.238.6|62621|140.205.162.6|80|1882|1819|0|0|200|api.m.taobao.com|0
